01252020,F3-5K-Mile2,2.0,18.0,seg,run
01252020,33rd to 37th - path along LSD,2.0,18.0,seg,run
01252020,39th Street Beach,2.0,18.0,seg,run
01252020,Morgan Point Hill southbound,2.0,18.0,seg,run
01252020,Ready 2 Run Final Mile,1.0,18.0,seg,run
01252020,57th Street Beach,1.0,18.0,seg,run
01252020,Point Park to Harold Washington,1.0,18.0,seg,run
01252020,Shipwreck beach to the top of 47th st,2.0,18.0,seg,run
01252020,first strava segment on lake michigan?,1.0,18.0,seg,run
01252020,Morgan Point Hill northbound,1.0,18.0,seg,run
01252020,51st to 40th on Lake Shore Trail,1.0,18.0,seg,run
01252020,Meghan Point to Burnham Park (Oakland shoal!),2.0,18.0,seg,run
01252020,McCormick Place Sprint North,5.0,18.0,seg,run
01252020,Pershing Point- N end of McCormick,2.0,18.0,seg,run
01252020,F3 Half Marathon 2020,1.0,18.0,seg,run
01202020,ETHS - Hot Lap,8.0,2.0,seg,run
01202020,ETHS - Hot Lap,8.0,2.0,seg,run
01202020,ETHS - Hot Lap,8.0,2.0,seg,run
01202020,ETHS Mile,8.0,2.0,seg,run
01202020,ETHS - Hot Lap,8.0,2.0,seg,run
01202020,ETHS - Hot Lap,8.0,2.0,seg,run
01202020,ETHS - Hot Lap,8.0,2.0,seg,run
01202020,ETHS - Hot Lap,8.0,2.0,seg,run
01202020,ETHS Mile,8.0,2.0,seg,run
01202020,ETHS - Hot Lap,8.0,2.0,seg,run
01202020,ETHS - Hot Lap,8.0,2.0,seg,run
01202020,ETHS - Hot Lap,8.0,2.0,seg,run
01202020,ETHS - Hot Lap,8.0,2.0,seg,run
01202020,ETHS Mile,8.0,2.0,seg,run
01202020,ETHS - Hot Lap,8.0,2.0,seg,run
01202020,ETHS - Hot Lap,8.0,2.0,seg,run
01202020,ETHS - Hot Lap,8.0,2.0,seg,run
01202020,ETHS - Hot Lap,8.0,2.0,seg,run
01202020,ETHS Mile,8.0,2.0,seg,run
01202020,ETHS - Hot Lap,8.0,2.0,seg,run
01182020,"Lakeshore pedestrian path, Addison to Aldine",21.0,18.0,seg,run
01182020,Lake Shore (Irving to Roscoe),23.0,18.0,seg,run
01182020,Downhill Belmont Harbor,21.0,18.0,seg,run
01182020,Diversey Bridge to Belmont Harbor,14.0,18.0,seg,run
01182020,Belmont to Second Flagpole,10.0,18.0,seg,run
01182020,Lake Front - South Lagoon,9.0,18.0,seg,run
01182020,Behind the Chess Pavilion,3.0,18.0,seg,run
01182020,N Dearborn Pkwy Climb,8.0,18.0,seg,run
01182020,Lake Front Sandy Path,10.0,18.0,seg,run
01182020,New Fullerton Path,12.0,18.0,seg,run
01182020,N. Ave Bridge to Belmont Sign,11.0,18.0,seg,run
01182020,Div to Belmont Sprint.,21.0,18.0,seg,run
01182020,3 miles - Lakeshore Drive,1.0,18.0,seg,run
01182020,"Lakeshore pedestrian path, Barry to Addison",24.0,18.0,seg,run
01182020,Recreation Drive Sprint,24.0,18.0,seg,run
01182020,Belmont Harbor to Irving Park Rd,22.0,18.0,seg,run
01182020,Tennis Court Tree Lines,23.0,18.0,seg,run
01182020,Irving Park to Montrose,8.0,18.0,seg,run
